"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log10_padj_riborna_flat","tx_class_IAAvsDMSO"
"ENSG00000168488.18",870.221819556589,0.0813157721869744,0.999930075229515,"ATXN2L","all genes",1419.76003868439,-0.0350373342842197,0.99992116680452,444.420340752787,0.0453055691437771,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168495.13",117.759883970243,0.157037843363388,0.999930075229515,"POLR3D","all genes",326.702772442014,-0.054526751264359,0.99992116680452,42.9944228878018,0.107579929207973,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168496.4",419.083727268389,0.164691380325507,0.999930075229515,"FEN1","all genes",883.002788010153,-0.0457782053824593,0.99992116680452,188.640683171081,0.116153978765212,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168502.17",121.921413400453,0.295395638772874,0.999930075229515,"MTCL1","all genes",443.570361192638,0.0144045993739484,0.99992116680452,31.095780759522,0.28908838225954,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168522.13",150.921556594328,-0.0841620402726976,0.999930075229515,"FNTA","all genes",596.792988383851,-0.0367311207143792,0.99992116680452,32.4074710437874,-0.119447169619331,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168528.12",355.939781717747,0.119232295337716,0.999930075229515,"SERINC2","all genes",695.693312877452,-0.025618583284468,0.99992116680452,167.123904504473,0.09741648019061,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168538.16",90.9389963108695,0.307710073111649,0.999930075229515,"TRAPPC11","all genes",350.84507576891,-0.0587073969086681,0.99992116680452,20.6488282631681,0.243678444195015,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168564.6",108.604444895641,0.15862092261611,0.999930075229515,"CDKN2AIP","all genes",381.475565055542,0.0946340549955357,0.99992116680452,29.4339268818597,0.261434042778316,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168566.13",90.4751296643554,-0.242164646390333,0.999930075229515,"SNRNP48","all genes",340.090745945514,0.034616536551852,0.99992116680452,21.6854576478534,-0.221650729636024,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168569.8",73.6271554080086,0.111537528545761,0.999930075229515,"TMEM223","all genes",124.974131816122,-0.104156276500654,0.99992116680452,36.9953232629271,-0.00597130858118554,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168610.14",296.501000305381,0.104225833043228,0.999930075229515,"STAT3","all genes",718.768437959198,0.0937815031184461,0.99992116680452,121.473359159862,0.201534749872161,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168612.4",84.5609469004004,0.466664052619812,0.999930075229515,"ZSWIM1","all genes",184.752327859415,-0.260704397052812,0.99992116680452,37.222839908202,0.205152558977711,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168615.12",666.081776207505,0.00537092106687907,0.999930075229515,"ADAM9","all genes",2523.01644194647,0.0256078120630502,0.99992116680452,157.172418042882,0.0352584575085043,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168653.11",539.010512311194,-0.0942053468916657,0.999930075229515,"NDUFS5","all genes",1184.927454362,0.0484579288889612,0.99992116680452,236.316842376701,-0.0393332916763623,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168701.19",159.308267885498,0.253331646089709,0.999930075229515,"TMEM208","all genes",281.272127244644,-0.195087025751746,0.99992116680452,78.6214045310537,0.065491827601108,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168710.18",259.701325574232,-0.252737665099595,0.999930075229515,"AHCYL1","all genes",434.810631437708,0.129407984524016,0.99992116680452,131.204912814905,-0.122777999733159,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168724.17",184.050661660096,0.0676075369502164,0.999930075229515,"DNAJC21","all genes",760.283723318899,0.000946442537757488,0.99992116680452,35.3945862281697,0.0584838103444047,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000168758.11",71.8823116502165,-0.0891808241760266,0.999930075229515,"SEMA4C","all genes",176.696349054845,0.0419505271558196,0.99992116680452,29.1450477541164,-0.0590814568157076,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168763.16",98.7512350084348,0.0197964949571613,0.999930075229515,"CNNM3","all genes",129.419382584275,0.131814764236135,0.99992116680452,54.4674671297303,0.158177708019315,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168785.8",191.656155579284,0.0693686651520356,0.999930075229515,"TSPAN5","all genes",524.548038150664,-0.0516948153714137,0.99992116680452,70.8937649222423,0.0048573513567805,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168795.5",100.441706057656,-0.245311442839638,0.999930075229515,"ZBTB5","all genes",379.995907604783,0.0204917172253395,0.99992116680452,23.7571277319101,-0.224513481522197,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168802.13",177.520156274856,-0.077650286406967,0.999930075229515,"CHTF8","all genes",424.60971920211,0.0608347336974972,0.99992116680452,73.4561002880694,-0.0131038177914,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168807.16",112.457661649647,0.589115494396982,0.999930075229515,"SNTB2","all genes",164.507699907472,-0.261005690571383,0.99992116680452,59.8512594812329,0.323729020782818,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168813.17",60.751712066158,0.467414941586941,0.999930075229515,"ZNF507","all genes",183.427846871748,-0.294208242573308,0.99992116680452,20.2893425021771,0.15550559170671,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168818.10",73.3990960404657,-0.111915380529572,0.999930075229515,"STX18","all genes",234.789270944767,-0.0749759846594001,0.99992116680452,22.8277368291874,-0.193076076774911,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168827.14",179.218952353924,-0.0627296452956339,0.999930075229515,"GFM1","all genes",479.385429031429,-0.232215391017169,0.99992116680452,67.7087424961459,-0.296120255853188,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168872.17",107.75641064877,0.0230214927880755,0.999930075229515,"DDX19A","all genes",250.898408190988,-0.0219510107657098,0.99992116680452,45.4542504371394,0.00623028779429138,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168883.20",465.190859502316,0.2830554514085,0.999930075229515,"USP39","all genes",1423.10958762105,-0.0853235889415129,0.99992116680452,152.943805931707,0.203404581145879,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168884.15",163.161402607948,0.302220207975408,0.999930075229515,"TNIP2","all genes",633.215411879494,-0.0648005626728391,0.99992116680452,36.5514937761673,0.246583261205987,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000168894.10",286.791290150612,0.0951395078084259,0.999930075229515,"RNF181","all genes",692.837461913466,-0.112868088834608,0.99992116680452,117.80543394813,-0.0185134641274699,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168906.13",316.915040084244,-0.233274265070638,0.999930075229515,"MAT2A","all genes",665.607493799295,-0.0465240813748343,0.99992116680452,142.921727697236,-0.282458932406629,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168924.15",314.378459596624,-0.0763745994430957,0.999930075229515,"LETM1","all genes",852.263703439221,-0.0672546676919175,0.99992116680452,117.315942523216,-0.145347751107792,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_up"
"ENSG00000168938.6",118.73908742532,0.136285195838059,0.999930075229515,"PPIC","all genes",183.676756190465,0.123841749312118,0.99992116680452,61.9091223852489,0.262597680395787,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168944.15",116.196825588733,-0.0466248928567913,0.999930075229515,"CEP120","all genes",480.39132712988,0.0700142936001728,0.99992116680452,22.2944044967743,0.0287318230945091,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000168958.19",156.893857418011,-0.300490600187578,0.999930075229515,"MFF","all genes",669.624323820115,-0.0197642150189233,0.99992116680452,27.4129525277081,-0.296719990571922,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000169018.6",201.904005724793,-0.0358408910715517,0.999930075229515,"FEM1B","all genes",907.379747336721,0.0207818863103497,0.99992116680452,29.47832122671,-0.0286109145188133,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_up"
"ENSG00000169019.11",80.6093466855554,0.165938187635193,0.999930075229515,"COMMD8","all genes",200.501235255845,0.00213073016816498,0.99992116680452,32.3694276279476,0.175260138475942,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169020.10",475.796812045238,-0.0264017621281278,0.999930075229515,"ATP5ME","all genes",945.263602917635,0.00122367500871788,0.99992116680452,221.452160328798,-0.0238596047865891,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169021.6",270.776857163537,-0.0371467668654817,0.999930075229515,"UQCRFS1","all genes",815.121469251687,-0.0466718528589509,0.99992116680452,90.7024563699502,-0.0762084629074869,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169032.9",274.106192805469,-0.27271623291068,0.999930075229515,"MAP2K1","all genes",722.916503554028,0.101318401573069,0.99992116680452,104.845133499065,-0.161586071239882,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169035.12",77.6960273902385,0.384183874231957,0.999930075229515,"KLK7","all genes",120.172357556416,-0.012496227238547,0.99992116680452,40.5148040665966,0.377417855607385,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169045.17",1456.7342076034,-0.104300565041231,0.999930075229515,"HNRNPH1","all genes",4081.7622629561,0.0360239650848969,0.99992116680452,526.662051509164,-0.0661857834303456,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169047.5",305.955912326864,0.604550906276911,0.999930075229515,"IRS1","all genes",1206.78314468731,-0.0882284435479673,0.99992116680452,66.0840385140807,0.526443841011752,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000169057.23",88.8916881967243,0.106938715872688,0.999930075229515,"MECP2","all genes",323.995547364413,-0.080456102044883,0.99992116680452,22.6014656809706,0.024724940449727,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169071.15",91.8903869900781,0.147222180712637,0.999930075229515,"ROR2","all genes",221.927853340917,-0.0111578480830968,0.99992116680452,37.7497622722081,0.138639044158519,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169105.7",44.4978086857721,0.224002909445236,0.999930075229515,"CHST14","all genes",59.5542066706712,0.0489446331051663,0.99992116680452,24.3814335030347,0.285633018717393,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169116.11",59.1140951897336,0.0429585227658002,0.999930075229515,"PARM1","all genes",119.958818432708,0.0662305918966083,0.99992116680452,27.2013482419877,0.0843101932695467,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169118.18",84.5215952663739,0.543034960956342,0.999930075229515,"CSNK1G1","all genes",314.897224572227,-0.199621973878632,0.99992116680452,20.6198408317952,0.326005786479089,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169139.12",181.859789227193,0.00581882724613501,0.999930075229515,"UBE2V2","all genes",383.367199055569,-0.0352866867138356,0.99992116680452,81.8431547884126,-0.0382705350566027,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169174.11",93.3941312524719,-0.0106084248871011,0.999930075229515,"PCSK9","all genes",79.420741199928,0.400948943634752,0.99992116680452,56.9918676630699,0.387804714342125,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169180.11",621.281551677147,-0.160741228912089,0.999930075229515,"XPO6","all genes",2846.04596819392,-0.107283041249961,0.99992116680452,83.8284239584601,-0.261446687207064,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_up"
"ENSG00000169188.5",175.096430444053,-0.00645868216739539,0.999930075229515,"APEX2","all genes",457.800452327756,-0.0678614729853435,0.99992116680452,67.4811889077202,-0.0653074026655592,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169189.17",213.991557287261,-0.0211557204249109,0.999930075229515,"NSMCE1","all genes",456.170414548602,-0.00392779299271084,0.99992116680452,95.6381403408279,-0.0209835834366455,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169213.7",130.276963752881,0.13410211415199,0.999930075229515,"RAB3B","all genes",124.77081626885,-0.0203850068693594,0.99992116680452,77.7045273200399,0.12103061540354,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169217.9",198.912243771434,0.153782022565738,0.999930075229515,"CD2BP2","all genes",566.971665834414,-0.00338693210461074,0.99992116680452,70.7062197541317,0.135091282427983,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169221.14",163.467213265439,0.210077250940458,0.999930075229515,"TBC1D10B","all genes",562.741963625618,-0.0825242195838803,0.99992116680452,45.7637805192062,0.135335976711156,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000169223.15",702.742437039031,0.0579647454639209,0.999930075229515,"LMAN2","all genes",1429.60649326727,0.0752801070938513,0.99992116680452,322.811328080896,0.13415882440559,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_up"
"ENSG00000169230.10",374.086974880004,0.319637863920233,0.999930075229515,"PRELID1","all genes",1946.75225436248,-0.000872896236655261,0.99992116680452,20.7677318025065,0.316341038409195,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169241.19",139.932827085814,0.221546552093223,0.999930075229515,"SLC50A1","all genes",250.842070463411,-0.000224027380354732,0.99992116680452,68.5885650872287,0.228666653332539,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169242.12",46.0003408285424,0.123140300197201,0.999930075229515,"EFNA1","all genes",100.882394824098,0.223454295009107,0.99992116680452,20.2042366291818,0.328014054348931,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169251.12",325.784843464695,0.08391799987551,0.999930075229515,"NMD3","all genes",1016.67489427155,-0.0853042396602175,0.99992116680452,104.573153974103,-0.00061028477843739,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169258.7",137.964713604633,-0.212555754286362,0.999930075229515,"GPRIN1","all genes",497.378503118504,0.0307284814020748,0.99992116680452,35.7598694808204,-0.179523951650822,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_up"
"ENSG00000169288.18",236.506250996801,0.303750493028837,0.999930075229515,"MRPL1","all genes",800.601362893389,-0.19903988726745,0.99992116680452,67.9394106035577,0.114213462307939,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169299.14",256.76725848311,-0.163750011672185,0.999930075229515,"PGM2","all genes",614.426018344921,-0.0719535129701159,0.99992116680452,106.210463831642,-0.235603250397765,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169359.16",106.820260224797,0.379023715746171,0.999930075229515,"SLC33A1","all genes",390.032929587784,0.142942942061143,0.99992116680452,27.0552657011259,0.538801729481996,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000169371.14",69.9792668086258,0.0195864693960954,0.999930075229515,"SNUPN","all genes",186.089112833892,0.0631649841453353,0.99992116680452,26.5755718643421,0.0700435902760913,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169375.16",273.677260247531,-0.0547615540036975,0.999930075229515,"SIN3A","all genes",499.074609566164,0.0563853225779528,0.99992116680452,133.06504870076,-0.000180240758890534,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169398.19",417.404858675853,-0.102798533050499,0.999930075229515,"PTK2","all genes",1491.46526216781,-0.0121975106677774,0.99992116680452,109.904837489356,-0.112152444185228,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169446.5",67.4563551400111,0.167004960635392,0.999930075229515,"MMGT1","all genes",85.7562946292881,0.109180857237958,0.99992116680452,37.5469873088095,0.272751588369115,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169490.17",151.362677355319,0.0405465556702913,0.999930075229515,"TM2D2","all genes",249.665318735253,0.184578405778463,0.99992116680452,76.9370928219005,0.229276184094795,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169499.15",60.1346605476684,0.0981057900844086,0.999930075229515,"PLEKHA2","all genes",152.408606341199,0.14686098780709,0.99992116680452,23.7970291215551,0.238881513155994,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169504.15",119.396174675314,-0.514427468470481,0.999930075229515,"CLIC4","all genes",299.340419924592,0.173081347309352,0.99992116680452,47.6429070473328,-0.328534180301159,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169564.7",873.920277991601,-0.339615987461368,0.999930075229515,"PCBP1","all genes",616.408456548859,0.238499457597119,0.99992116680452,549.396510492229,-0.10219042918871,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169567.12",798.123313725364,0.145560565254042,0.999930075229515,"HINT1","all genes",2245.60240975096,0.0186359035267953,0.99992116680452,287.37382916252,0.166769493313661,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169592.15",225.479141694376,-0.050397766777533,0.999930075229515,"INO80E","all genes",467.016614551379,0.0674475011176847,0.99992116680452,102.504892053332,0.0280757639204779,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169598.15",43.5494666166595,-0.737990061817841,0.999930075229515,"DFFB","all genes",76.526770566324,0.164026888187432,0.99992116680452,21.5409637923056,-0.569112805946727,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169599.12",131.735022419317,0.028510226281097,0.999930075229515,"NFU1","all genes",424.606652697485,-0.251350977016725,0.99992116680452,40.5599975018242,-0.225618416784873,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169604.19",96.7298061588877,0.106973278290768,0.999930075229515,"ANTXR1","all genes",156.335180486677,-0.0884387959883326,0.99992116680452,49.5851854968961,0.0196454271888867,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169607.13",130.884894982448,-0.0572768422143373,0.999930075229515,"CKAP2L","all genes",316.424014705569,-0.0449197199765388,0.99992116680452,53.7311716810693,-0.0972172981451045,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169609.14",47.4669241900913,-0.443127246538185,0.999930075229515,"C15orf40","all genes",110.523348668439,0.175703260261974,0.99992116680452,20.0170072016169,-0.25546797711911,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169641.13",109.836263031104,0.61175073431209,0.999930075229515,"LUZP1","all genes",319.346695464707,-0.1096534997524,0.99992116680452,38.2454754992166,0.489658619615024,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169679.15",570.485623064105,-0.0852413926402835,0.999930075229515,"BUB1","all genes",1715.04955386484,-0.000622787191985257,0.99992116680452,191.44646083596,-0.0956366011550439,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169682.18",159.925084637351,-0.187872366672636,0.999930075229515,"SPNS1","all genes",433.291246983604,0.0399280014747016,0.99992116680452,59.7187738713168,-0.157770497295143,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169683.8",69.2948816514954,-0.539968092022552,0.999930075229515,"LRRC45","all genes",211.177062569252,0.0409814565244878,0.99992116680452,22.8844772429979,-0.483518157588368,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169689.15",135.983533626873,-0.126741220009933,0.999930075229515,"CENPX","all genes",150.317855406909,-0.0323670986749272,0.99992116680452,78.5862116971734,-0.161530566815759,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169692.13",167.786535510948,0.349682816198326,0.999930075229515,"AGPAT2","all genes",301.562165286335,0.0359974786286427,0.99992116680452,82.1156012501561,0.39018167459063,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169696.16",133.741462851544,-0.104665923039113,0.999930075229515,"ASPSCR1","all genes",336.179094963657,0.0373353222449212,0.99992116680452,53.2581555485017,-0.0541909461626122,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169710.9",2536.80684355397,0.0572373850324928,0.999930075229515,"FASN","all genes",3185.14880633755,0.0226768044680574,0.99992116680452,1416.88193468203,0.0809234282217469,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169714.16",932.444327183996,0.0264615071804956,0.999930075229515,"CNBP","all genes",1959.68413667785,-0.128507881949814,0.99992116680452,420.322102306582,-0.098246554517925,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169715.15",3323.51954210791,0.189127111050412,0.999930075229515,"MT1E","all genes",2911.88160127908,-0.11238178067998,0.99992116680452,2016.96392209486,0.07645343005575,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_up"
"ENSG00000169718.18",309.182734407059,-0.0465543159736332,0.999930075229515,"DUS1L","all genes",1180.7273844355,-0.00671852500328014,0.99992116680452,71.7157386721309,-0.0400789056603752,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_up"
"ENSG00000169727.12",651.685328192907,0.189058604310116,0.999930075229515,"GPS1","all genes",1433.35178177857,-0.021394689798062,0.99992116680452,285.598033217114,0.171881124775927,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169733.12",102.302170971823,-0.209960093966017,0.999930075229515,"RFNG","all genes",315.392235509344,0.192237669336529,0.99992116680452,33.3120132339637,-0.00901951213710601,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"TE_down"
"ENSG00000169738.8",442.580649090111,-0.140709711222467,0.999930075229515,"DCXR","all genes",865.676605262554,0.0106285257064222,0.99992116680452,207.766802586719,-0.136544181030562,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
"ENSG00000169750.9",226.113679666381,0.235513972456944,0.999930075229515,"RAC3","all genes",784.192459717617,0.139424959554846,0.99992116680452,62.5502576850983,0.375154253044168,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"RNA_up"
"ENSG00000169756.16",86.7272198121771,0.474190059266013,0.999930075229515,"LIMS1","all genes",216.335646806616,-0.199765747632765,0.99992116680452,34.756849596166,0.280538049285353,0.999868747149118,"Not_significant",-3.03690037552941e-05,NA,NA,NA,-3.03690037552941e-05,"Not_significant"
