"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log2FCTE"
"ENSG00000266173.7",1364.19227542447,0.0666007434740962,0.985691790988406,"STRADA","all genes",3499.75377498971,-0.0942006381459143,0.567115150797296,536.041061093099,-0.0300193110695314,0.97350092287947,"Not_significant",-0.00625886030998185,NA,NA,NA,0.0641813270763829
"ENSG00000055332.18",4576.38189574305,0.0564019539792853,0.985714243896656,"EIF2AK2","all genes",8584.43500136528,-0.0289886124844638,0.886574560666238,2260.90198952596,0.0244691174895688,0.972426610724723,"Not_significant",-0.00624896770137286,NA,NA,NA,0.0534577299740326
"ENSG00000095380.11",2747.88534003917,0.0492013504013172,0.985869415711072,"NANS","all genes",4688.02599052073,0.150432821123744,0.234887752848305,1425.59261565676,0.196305429217627,0.589194386214251,"Not_significant",-0.0061806061458708,NA,NA,NA,0.0458726080938827
"ENSG00000182108.11",735.003173336169,-0.0933929336115274,0.985869415711072,"DEXI","all genes",3099.54050831669,0.156255226484889,0.295968279660402,110.620933102819,0.0597409063059799,0.969779030692606,"Not_significant",-0.0061806061458708,NA,NA,NA,-0.096514320178909
"ENSG00000139343.10",4410.75916651467,-0.0594763241258985,0.986119755908631,"SNRPF","all genes",8350.31694758203,0.172458480343557,0.209034868919479,2167.33922180571,0.110198497253286,0.810652189818897,"Not_significant",-0.00607034046231927,NA,NA,NA,-0.062259983090271
"ENSG00000078699.21",1076.01070456386,0.0962018546806143,0.986199307067649,"CBFA2T2","all genes",3247.84273116363,-0.0725801682053234,0.707262849732973,351.181498011871,0.0202563981233284,0.985924780003863,"Not_significant",-0.00603530695272333,NA,NA,NA,0.0928365663286518
"ENSG00000110619.17",2319.92473842019,0.141933513466966,0.986199307067649,"CARS1","all genes",4385.55159724361,-0.273638210000331,0.740019691487351,1141.75770355767,-0.140863551307838,0.846260807497014,"Not_significant",-0.00603530695272333,NA,NA,NA,0.132774658692492
"ENSG00000112561.18",251.045020156602,-0.116831763133786,0.986199307067649,"TFEB","all genes",634.53286105756,-0.317174328991732,0.124218677152006,100.229492469437,-0.437320419419032,0.608062000738629,"Not_significant",-0.00603530695272333,NA,NA,NA,-0.120146090427299
"ENSG00000131023.13",2333.93484984756,-0.0609949138489239,0.986199307067649,"LATS1","all genes",4603.34183397298,0.0661250094056446,0.740850031447847,1120.04750675801,0.0018737939696397,0.997474487001183,"Not_significant",-0.00603530695272333,NA,NA,NA,-0.0642512154360049
"ENSG00000132205.11",111.482545815051,0.164283828654318,0.986199307067649,"EMILIN2","all genes",237.930047803728,-0.0823044275434467,0.882843698693613,50.8572924135841,0.0794446775135472,0.971791487434697,"Not_significant",-0.00603530695272333,NA,NA,NA,0.161749105056994
"ENSG00000163661.4",421.371419943796,0.0935333755679086,0.986199307067649,"PTX3","all genes",600.851555442307,-0.0707259054611139,0.84404413657398,235.963450915519,0.0200609987974516,0.987039088569525,"Not_significant",-0.00603530695272333,NA,NA,NA,0.0907869042585656
"ENSG00000283403.1",188.291419162575,0.132478846568224,0.986199307067649,"AC005394.2","all genes",542.459464842374,0.0817803482836496,0.823544535208588,65.2240735099105,0.211670316178054,0.900207963797708,"Not_significant",-0.00603530695272333,NA,NA,NA,0.129889967894404
"ENSG00000135521.9",3899.39925454843,0.0801728768869265,0.986267801524589,"LTV1","all genes",5697.90689053963,0.149783667314482,0.404003251012,2162.04698981589,0.228410890337053,0.496560446360352,"Not_significant",-0.00600514496465038,NA,NA,NA,0.0786272230225716
"ENSG00000143367.16",713.627773067478,0.0977917968943482,0.986267801524589,"TUFT1","all genes",1915.4928840147,-0.253861426530692,0.11221459463743,268.113275279089,-0.159351606035138,0.85512201233982,"Not_significant",-0.00600514496465038,NA,NA,NA,0.0945098204955541
"ENSG00000150401.15",804.544994867692,-0.100542147169128,0.986267801524589,"DCUN1D2","all genes",3014.04442799289,-0.091145606252857,0.677256791756138,176.887203042039,-0.194292131774427,0.843046556895605,"Not_significant",-0.00600514496465038,NA,NA,NA,-0.10314652552157
"ENSG00000173960.14",978.158166391338,-0.0682089590750796,0.986267801524589,"UBXN2A","all genes",2557.59663457179,-0.112962566855206,0.505202775256787,377.518811001524,-0.184021043227367,0.76729465427121,"Not_significant",-0.00600514496465038,NA,NA,NA,-0.071058476372161
"ENSG00000182117.5",2721.93826273134,-0.0994009051492168,0.986267801524589,"NOP10","all genes",5966.22696528276,0.110564385940956,0.579233237360515,1218.53589241073,0.0108410062938642,0.989962009503851,"Not_significant",-0.00600514496465038,NA,NA,NA,-0.099723379647092
"ENSG00000176125.6",331.616047057209,0.134156637034045,0.986275997146279,"UFSP1","all genes",662.094947055812,0.271884162686353,0.250205491857665,157.977777632751,0.402131428376957,0.599304396497455,"Not_significant",-0.00600153610863604,NA,NA,NA,0.130247265690604
"ENSG00000137100.16",1837.21610684207,0.0662111453977679,0.986299423537973,"DCTN3","all genes",3830.08901902582,0.063949064506146,0.770682024796294,851.270543509109,0.127679040566663,0.81969505497818,"Not_significant",-0.00599122070823377,NA,NA,NA,0.0637299760605165
"ENSG00000138759.19",2293.84162434833,0.0634299454853354,0.986299423537973,"FRAS1","all genes",3690.73913929247,-0.24576565143862,0.0315995556242306,1223.73290260488,-0.184994585161494,0.657158611083897,"Not_significant",-0.00599122070823377,NA,NA,NA,0.0607710662771261
"ENSG00000167523.13",339.666026217899,-0.10948129104224,0.986299423537973,"SPATA33","all genes",1035.7161845012,0.155810841952269,0.477332041502449,109.35699387474,0.0417771519154328,0.98001470586515,"Not_significant",-0.00599122070823377,NA,NA,NA,-0.114033690036836
"ENSG00000250133.2",391.798134538712,0.138084495461148,0.986299423537973,"HOXC-AS2","all genes",1210.76153494416,-0.438861236020978,0.0142525406498268,124.124203723591,-0.305973419961976,0.763864136497187,"Not_significant",-0.00599122070823377,NA,NA,NA,0.132887816059002
"ENSG00000106868.16",369.073332121144,-0.113052138858399,0.986309902713461,"SUSD1","all genes",890.768632015716,0.121201233457992,0.684862809736911,153.181987366287,0.00607961937632116,0.996663849514773,"Not_significant",-0.00598660646654982,NA,NA,NA,-0.115121614081671
"ENSG00000250959.2",69.4827156845923,0.222704810927204,0.986309902713461,"GLUD1P3","all genes",173.506199149069,0.146879413909526,0.816196679759958,27.9777505527418,0.364491808811988,0.87964369826166,"Not_significant",-0.00598660646654982,NA,NA,NA,0.217612394902461
"ENSG00000011114.15",1052.48762549339,-0.0764368101545867,0.986476414552765,"BTBD7","all genes",3361.20693721058,0.0796135101370624,0.673675278118813,316.393495714704,0.000852289425176639,0.998339175419773,"Not_significant",-0.00591329373873929,NA,NA,NA,-0.0787612207118858
"ENSG00000072415.9",1208.96437984315,0.0699051532068203,0.986476414552765,"MPP5","all genes",2568.40043217233,-0.252089344874511,0.0455748504714979,553.565463122033,-0.185172748062742,0.734297980055524,"Not_significant",-0.00591329373873929,NA,NA,NA,0.0669165968117685
"ENSG00000099800.8",5419.95306668209,0.0901688625280511,0.986476414552765,"TIMM13","all genes",14392.0813558207,0.0484314793920783,0.840983455803486,2059.27383587921,0.137394665849741,0.814052571411804,"Not_significant",-0.00591329373873929,NA,NA,NA,0.0889631864576631
"ENSG00000100077.15",1005.06395941729,-0.0993677153850294,0.986476414552765,"GRK3","all genes",3785.02533632388,0.0268800481551291,0.911465254152011,217.816006913884,-0.0743167793921602,0.951731099031421,"Not_significant",-0.00591329373873929,NA,NA,NA,-0.101196827547289
"ENSG00000110436.13",94.3893094141377,0.193195250998289,0.986476414552765,"SLC1A2","all genes",250.42598703742,-0.0875334169070214,0.871422442447796,35.8397184074681,0.106964267894198,0.967587039201276,"Not_significant",-0.00591329373873929,NA,NA,NA,0.194497684801219
"ENSG00000130529.16",311.653193119487,-0.148929457665885,0.986476414552765,"TRPM4","all genes",863.027523425835,-0.104411876916522,0.770914347044322,113.439084556937,-0.259336402139034,0.828981196302086,"Not_significant",-0.00591329373873929,NA,NA,NA,-0.154924525222512
"ENSG00000141736.13",2146.97410798587,-0.0579056269215651,0.986476414552765,"ERBB2","all genes",6912.83633220756,-0.0579810380419215,0.738884950642352,638.040944902581,-0.119503683648241,0.852715874285691,"Not_significant",-0.00591329373873929,NA,NA,NA,-0.061522645606319
"ENSG00000142252.11",1143.11209521691,-0.091348092182188,0.986476414552765,"GEMIN7","all genes",3238.6999308929,0.183760174061709,0.300824231029786,404.109303196902,0.0905858233607322,0.924299694093804,"Not_significant",-0.00591329373873929,NA,NA,NA,-0.0931743507009764
"ENSG00000147050.14",1313.72950848031,-0.0743878634001431,0.986476414552765,"KDM6A","all genes",2929.90458206029,0.137144942813314,0.353815895891369,580.630233827469,0.0600791636207358,0.943604784446987,"Not_significant",-0.00591329373873929,NA,NA,NA,-0.0770657791925779
"ENSG00000166575.17",1071.2697408858,0.0835235422239166,0.986476414552765,"TMEM135","all genes",2110.43247505397,-0.0155458767038278,0.957161293785873,514.380781913698,0.0654323683694089,0.94189728722762,"Not_significant",-0.00591329373873929,NA,NA,NA,0.0809782450732367
"ENSG00000170846.17",939.394184329042,0.113306238177605,0.986476414552765,"AC093323.1","all genes",3438.51431257077,0.180708515271893,0.171542894028488,218.234759412053,0.289634802781183,0.730810488922393,"Not_significant",-0.00591329373873929,NA,NA,NA,0.10892628750929
"ENSG00000181192.12",3964.50546743495,0.0584935619046878,0.986476414552765,"DHTKD1","all genes",9597.61915022272,-0.0118509693575357,0.962703053972714,1641.6502042595,0.0426902864058811,0.949411166617716,"Not_significant",-0.00591329373873929,NA,NA,NA,0.0545412557634168
"ENSG00000185745.10",421.132349311001,0.116536134869599,0.986579003351958,"IFIT1","all genes",506.093205429038,-0.00798188547980053,0.988153197749715,249.611380655193,0.1067541020924,0.923037864628477,"Not_significant",-0.00586813155116934,NA,NA,NA,0.114735987572201
"ENSG00000132294.15",857.505464508607,-0.0847790808982731,0.98668146237206,"EFR3A","all genes",2109.77005838803,0.0948474275156625,0.689213547371986,350.080639117224,0.00784112988330928,0.992903191484083,"Not_significant",-0.00582303118265295,NA,NA,NA,-0.0870062976323532
"ENSG00000007384.15",251.443140650526,-0.130526317916487,0.986692126520076,"RHBDF1","all genes",861.079531347187,-0.471356470123815,0.00480199451643254,67.3703078892777,-0.606674997530081,0.520261919909352,"RNA_down",-0.00581833731154436,NA,0,0,-0.135318527406266
"ENSG00000058404.20",702.171114805816,0.082709822298278,0.986692126520076,"CAMK2B","all genes",2167.53237200189,0.0136819636482609,0.963241734907501,222.253314602597,0.091646816608136,0.936884313033899,"Not_significant",-0.00581833731154436,NA,NA,NA,0.0779648529598751
"ENSG00000100532.12",334.527819604404,-0.110900766584495,0.986692126520076,"CGRRF1","all genes",844.160404969542,0.23794761804381,0.226617713684095,133.320330349401,0.125758495566777,0.930021273655376,"Not_significant",-0.00581833731154436,NA,NA,NA,-0.112189122477033
"ENSG00000106554.13",2665.71374666766,-0.0583097148801082,0.986692126520076,"CHCHD3","all genes",7660.10779964436,0.299900480947372,0.00429380310027898,925.883983115057,0.238830723614636,0.513028106935582,"RNA_up",-0.00581833731154436,NA,0,0,-0.0610697573327359
"ENSG00000109099.15",712.206374300808,-0.0844803729710546,0.986692126520076,"PMP22","all genes",2167.30077382738,-0.165239774775314,0.333565131734419,230.180020949856,-0.252830117241028,0.708065115912808,"Not_significant",-0.00581833731154436,NA,NA,NA,-0.0875903424657148
"ENSG00000125656.11",3872.88651903747,0.0732677271400031,0.986692126520076,"CLPP","all genes",9591.1537908712,0.0538279199611864,0.763910013781195,1572.89204072429,0.124814149482946,0.83121509924136,"Not_significant",-0.00581833731154436,NA,NA,NA,0.07098622952176
"ENSG00000132002.8",2850.85680007795,0.0869595388329541,0.986692126520076,"DNAJB1","all genes",8426.55938916224,0.118914090475435,0.489101846837609,956.455686822214,0.204594359074696,0.680038257464663,"Not_significant",-0.00581833731154436,NA,NA,NA,0.0856802685992612
"ENSG00000136630.13",372.759139966849,-0.0971455986038623,0.986692126520076,"HLX","all genes",663.08191185358,-0.0301311245360911,0.940074851064662,189.597408938176,-0.131378433118626,0.908781452124011,"Not_significant",-0.00581833731154436,NA,NA,NA,-0.101247308582535
"ENSG00000165810.17",381.341551925196,-0.121476334527758,0.986692126520076,"BTNL9","all genes",1549.0306440555,-0.280755116251236,0.0460333331220671,66.3929391430294,-0.410064227385164,0.746237061555836,"Not_significant",-0.00581833731154436,NA,NA,NA,-0.129309111133928
"ENSG00000166311.10",168.84444940872,-0.151441459951808,0.986692126520076,"SMPD1","all genes",468.383718815677,0.15438777521163,0.635588006095965,61.2261081026909,-0.00394792492082627,0.997474487001183,"Not_significant",-0.00581833731154436,NA,NA,NA,-0.158335700132456
"ENSG00000167302.10",558.334394018583,0.108058868968611,0.986692126520076,"TEPSIN","all genes",1725.35484939642,-0.115546548455919,0.553140032930072,176.70737682348,-0.0130149314845409,0.992641712911192,"Not_significant",-0.00581833731154436,NA,NA,NA,0.102531616971378
"ENSG00000167775.11",3724.19006696302,0.0703391394270593,0.986692126520076,"CD320","all genes",10558.188798864,-0.0198818061553836,0.931297055897566,1317.11492716389,0.0476420621601309,0.950372753922702,"Not_significant",-0.00581833731154436,NA,NA,NA,0.0675238683155145
"ENSG00000168505.7",146.782146163916,-0.142417446720048,0.986692126520076,"GBX2","all genes",336.563948635465,-0.297678711432275,0.316935532317393,63.6576384911734,-0.44399267331725,0.701695420210734,"Not_significant",-0.00581833731154436,NA,NA,NA,-0.146313961884975
"ENSG00000170638.9",3349.57384075114,-0.0808555070664889,0.986692126520076,"TRABD","all genes",11308.8350526114,-0.00335778797516472,0.988555428595923,918.986685917052,-0.0878319381532003,0.919696468846495,"Not_significant",-0.00581833731154436,NA,NA,NA,-0.0844741501780356
"ENSG00000172534.14",8546.72413574537,-0.0800794386738665,0.986692126520076,"HCFC1","all genes",16302.0527848903,0.285924970840837,0.00163144816150016,4182.91455503387,0.204210259354629,0.637967814131372,"RNA_up",-0.00581833731154436,NA,0,0,-0.0817147114862078
"ENSG00000173209.23",468.528590810228,0.40645293961214,0.986692126520076,"AHSA2P","all genes",2160.89640360648,0.102332690819707,0.591329803508409,43.2895131482737,0.496888804091542,0.811466481374406,"Not_significant",-0.00581833731154436,NA,NA,NA,0.394556113271835
"ENSG00000174705.13",595.947733468586,-0.0819706259286585,0.986692126520076,"SH3PXD2B","all genes",1579.74264488184,-0.301632312095456,0.0311169954329925,227.018558256093,-0.386386406622003,0.459964427919383,"Not_significant",-0.00581833731154436,NA,NA,NA,-0.0847540945265473
"ENSG00000177990.12",143.698315204515,0.168074556987584,0.986692126520076,"DPY19L2","all genes",516.552240284223,0.0580684396041153,0.889223234989501,34.7148459233513,0.227422345938204,0.928372030046586,"Not_significant",-0.00581833731154436,NA,NA,NA,0.169353906334089
"ENSG00000181929.13",3373.40949899814,-0.0757452788003285,0.986692126520076,"PRKAG1","all genes",8971.5696548274,0.0978221099701399,0.570567785932264,1278.35129568685,0.0180604451515914,0.981969319158275,"Not_significant",-0.00581833731154436,NA,NA,NA,-0.0797616648185485
"ENSG00000196517.12",983.089414091264,-0.441749832501202,0.986692126520076,"SLC6A9","all genes",3189.60487288339,0.376562685353279,0.857933482200254,288.383977964194,-0.0805209014305407,0.981357295912209,"Not_significant",-0.00581833731154436,NA,NA,NA,-0.45708358678382
"ENSG00000197568.14",393.43092857261,0.0954101355341975,0.986692126520076,"HHLA3","all genes",791.316620919305,-0.164108905279305,0.496445755808572,186.656737504158,-0.0717086734193078,0.951731099031421,"Not_significant",-0.00581833731154436,NA,NA,NA,0.0924002318599974
"ENSG00000205913.7",140.485946921783,0.179222664714493,0.986692126520076,"SRRM2-AS1","all genes",571.190535124458,0.22471535968773,0.358239482106699,24.2508209772928,0.396945359101839,0.878187225213598,"Not_significant",-0.00581833731154436,NA,NA,NA,0.17222999941411
"ENSG00000260219.2",61.3655012623251,0.233913385716429,0.986692126520076,"CD2BP2-DT","all genes",181.754004383223,0.486601984542764,0.180947743286497,20.489517594272,0.719710200047739,0.733835036425688,"Not_significant",-0.00581833731154436,NA,NA,NA,0.233108215504975
"ENSG00000261864.1",186.84805590796,0.12341351631967,0.986692126520076,"AC130462.3","all genes",302.203629718672,-0.218815534490512,0.543222777389571,99.4595142194227,-0.0990022225483244,0.949007521797518,"Not_significant",-0.00581833731154436,NA,NA,NA,0.119813311942188
"ENSG00000274049.4",1199.10269353374,0.0730371366035853,0.986692126520076,"INO80B-WBP1","all genes",3715.8615085602,0.193304200308067,0.173801159817491,376.950768589129,0.263770149567207,0.600745648846305,"Not_significant",-0.00581833731154436,NA,NA,NA,0.0704659492591405
"ENSG00000169857.8",342.995432690628,-0.11826102256435,0.986832400669356,"AVEN","all genes",1023.25516155989,0.175383478509764,0.474649424935914,113.63368687831,0.0555739195908862,0.971791487434697,"Not_significant",-0.00575659975698239,NA,NA,NA,-0.119809558918878
"ENSG00000082516.9",5378.18499642201,0.0676083599572596,0.986976720318663,"GEMIN5","all genes",7047.40934477095,0.073603293572912,0.71914484655778,3102.59424311764,0.139495578860502,0.738117706085867,"Not_significant",-0.00569309085252979,NA,NA,NA,0.06589228528759
"ENSG00000086827.9",1497.04781051709,-0.0810006361801868,0.986976720318663,"ZW10","all genes",2099.8567772894,0.318207857214867,0.0280553080684009,843.001765698199,0.235524304050301,0.577805288703049,"Not_significant",-0.00569309085252979,NA,NA,NA,-0.082683553164566
"ENSG00000101901.12",2707.79025104128,0.0785453258839385,0.986976720318663,"ALG13","all genes",5589.47339228446,-0.142974961499938,0.304273021287223,1262.79833134572,-0.0685000408991547,0.930658461402389,"Not_significant",-0.00569309085252979,NA,NA,NA,0.0744749206007835
"ENSG00000109046.15",1935.13062511855,0.0653046887135529,0.986976720318663,"WSB1","all genes",6333.83355680824,-0.0874051232131198,0.566301740566401,559.655519559441,-0.0250052144741455,0.978823180526278,"Not_significant",-0.00569309085252979,NA,NA,NA,0.0623999087389743
"ENSG00000117640.18",1595.17123566176,0.0657196607401347,0.986976720318663,"MTFR1L","all genes",5328.37506718476,-0.131739530539658,0.344708233879858,445.764031818655,-0.0687230822923796,0.938818061879361,"Not_significant",-0.00569309085252979,NA,NA,NA,0.0630164482472783
"ENSG00000136536.15",3107.94286283865,0.0632025273084311,0.986976720318663,"MARCHF7","all genes",4521.90359411527,-0.00490768238569893,0.984794277508763,1726.73479449499,0.0545817028858663,0.937248315300947,"Not_significant",-0.00569309085252979,NA,NA,NA,0.0594893852715652
"ENSG00000141552.17",3581.14959635681,-0.0677072313085682,0.986976720318663,"ANAPC11","all genes",8063.35955947647,0.0777882425756257,0.697864683896259,1572.7793599108,0.00747344324120758,0.992314615325955,"Not_significant",-0.00569309085252979,NA,NA,NA,-0.0703147993344182
"ENSG00000143322.21",2319.07558892306,0.077996253543257,0.986976720318663,"ABL2","all genes",7420.94493679521,-0.263374197161483,0.020747154629088,696.188825989862,-0.18919990158309,0.722118311894118,"Not_significant",-0.00569309085252979,NA,NA,NA,0.0741742955783929
"ENSG00000147123.10",8209.42129120699,0.0605477408489527,0.986976720318663,"NDUFB11","all genes",14846.5802038424,-0.073080091035777,0.680538614300543,4139.88385960224,-0.0149059925260653,0.982980784154894,"Not_significant",-0.00569309085252979,NA,NA,NA,0.0581740985097116
"ENSG00000159459.12",1847.48547393905,0.0652256415016623,0.986976720318663,"UBR1","all genes",2824.62042950632,-0.0701213207559629,0.729281948591525,1006.60136515908,-0.00774256524164042,0.992383322528475,"Not_significant",-0.00569309085252979,NA,NA,NA,0.0623787555143225
"ENSG00000163873.10",142.528033988698,-0.160940594035421,0.986976720318663,"GRIK3","all genes",505.088000880088,0.0898313137745888,0.812819211990259,35.5368260140947,-0.0750829311646523,0.97849995134145,"Not_significant",-0.00569309085252979,NA,NA,NA,-0.164914244939241
"ENSG00000172775.17",2690.92571065107,0.0868799768049579,0.986976720318663,"PSME3IP1","all genes",7538.55457411736,-0.00404134162693948,0.98650024919174,963.585176731562,0.0780154170356876,0.928990978389114,"Not_significant",-0.00569309085252979,NA,NA,NA,0.0820567586626271
"ENSG00000185436.12",483.612703467311,-0.111619165367383,0.986976720318663,"IFNLR1","all genes",2136.94912938001,0.00343194449853416,0.990636913856688,58.5862776364819,-0.113974998804214,0.952033240974835,"Not_significant",-0.00569309085252979,NA,NA,NA,-0.117406943302748
"ENSG00000196151.10",688.315758670851,-0.0799527048640493,0.986976720318663,"WDSUB1","all genes",905.580790461004,-0.0367278147956937,0.917742589495708,396.71479205805,-0.120025301184129,0.879433842627252,"Not_significant",-0.00569309085252979,NA,NA,NA,-0.0832974863884354
"ENSG00000197372.10",394.092253286431,0.0993699436666596,0.986976720318663,"ZNF675","all genes",593.230874318012,-0.080127045895256,0.827434968295089,216.099640027214,0.0160690678622595,0.989962009503851,"Not_significant",-0.00569309085252979,NA,NA,NA,0.0961961137575154
"ENSG00000197472.15",317.329886150245,-0.100065419590498,0.986976720318663,"ZNF695","all genes",650.817218636125,0.0603393620209667,0.866718142703114,148.646621424943,-0.0428245529149057,0.975739688191025,"Not_significant",-0.00569309085252979,NA,NA,NA,-0.103163914935872
"ENSG00000197566.10",321.728295926448,0.114757117009107,0.986976720318663,"ZNF624","all genes",346.727860087775,-0.0763569506773792,0.872177170402351,196.61603149469,0.0341424001257548,0.98001470586515,"Not_significant",-0.00569309085252979,NA,NA,NA,0.110499350803134
"ENSG00000198356.12",2151.82045493203,0.114367083490231,0.986976720318663,"GET3","all genes",5002.33802759592,0.140203588771602,0.817074578860971,921.088351071475,0.255697788486946,0.604579374319325,"Not_significant",-0.00569309085252979,NA,NA,NA,0.115494199715344
"ENSG00000221988.13",1322.98066831952,-0.0630233820743163,0.986976720318663,"PPT2","all genes",3874.81489018663,-0.0665831501363311,0.7221033972841,449.64877952304,-0.133300017391093,0.846852575540713,"Not_significant",-0.00569309085252979,NA,NA,NA,-0.0667168672547619
"ENSG00000005073.6",1625.04325182702,0.0636602528341021,0.98699191930097,"HOXA11","all genes",4335.43572024453,-0.524953911729304,3.34274223389381e-07,615.438960921576,-0.464904233484471,0.0928877328478328,"RNA_down",-0.0056864029710569,NA,0,0,0.0600496782448328
"ENSG00000006638.12",92.7274414520753,-0.20158095715116,0.98699191930097,"TBXA2R","all genes",238.259619773406,-0.467292059010365,0.20701232782341,36.5079145604895,-0.6755313988943,0.624301843193454,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.208239339883935
"ENSG00000028116.17",611.426721046007,0.0815578105343944,0.98699191930097,"VRK2","all genes",781.61767697577,0.26532387124551,0.201163767136439,355.384389610401,0.344249863950331,0.432643694413434,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0789259927048212
"ENSG00000048028.11",2095.82590583527,-0.0770132921375701,0.98699191930097,"USP28","all genes",5602.79892634218,-0.314404874901317,0.00428258185836817,791.293402649412,-0.395275914362055,0.221828426522801,"RNA_down",-0.0056864029710569,NA,0,0,-0.0808710394607379
"ENSG00000070087.14",4746.03627504045,-0.0530435278893298,0.98699191930097,"PFN2","all genes",13514.6987782655,-0.0551907985903435,0.765903009101882,1669.04530216193,-0.11084557230799,0.81969505497818,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0556547737176465
"ENSG00000070182.21",753.750618289142,-0.0828263057820909,0.98699191930097,"SPTB","all genes",2460.06157351745,-0.291858083651082,0.0275843921414669,219.497844408716,-0.378417842673367,0.498499786973083,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0865597590222845
"ENSG00000090061.17",2958.14656267089,0.0675742737907648,0.98699191930097,"CCNK","all genes",6479.31610386394,-0.0559328608180762,0.752830337400534,1325.55066685943,0.00938186635230029,0.990345675552908,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0653147271703765
"ENSG00000099992.15",374.020611423709,-0.0969617630002936,0.98699191930097,"TBC1D10A","all genes",959.304054529834,-0.296196926224137,0.0793573230083118,147.213339271558,-0.396940530994718,0.571108051891529,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.100743604770581
"ENSG00000100528.12",3389.30893132434,-0.0665346454474026,0.98699191930097,"CNIH1","all genes",9871.40880092016,0.00852397395704038,0.973991592586094,1159.54735968458,-0.0610486083725537,0.935775335416182,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0695725823295941
"ENSG00000102897.10",1029.96609236488,0.0768096627687043,0.98699191930097,"LYRM1","all genes",2745.47937653311,-0.265645777369971,0.0473198552986204,389.934890325269,-0.191604900425332,0.759453147830315,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0740408769446398
"ENSG00000104983.8",296.11493553843,0.115627810677727,0.98699191930097,"CCDC61","all genes",564.270421933147,-0.279268921319409,0.258155965268609,145.229619968651,-0.167629897384169,0.887944082695706,"Not_significant",-0.0056864029710569,NA,NA,NA,0.11163902393524
"ENSG00000105135.16",2560.94440700418,-0.0749340434301758,0.98699191930097,"ILVBL","all genes",5620.8037657638,0.181599440531544,0.144989529719805,1145.76116061618,0.104315231464053,0.87981888583707,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0772842090674906
"ENSG00000107833.10",3376.89735219385,-0.0743479811387128,0.98699191930097,"NPM3","all genes",10125.1553469039,0.303924167375451,0.000965812126392612,1111.95054924168,0.226863724329085,0.622874369961023,"RNA_up",-0.0056864029710569,NA,0,0,-0.0770604430463657
"ENSG00000108231.13",40.6226999472227,0.266498947588752,0.98699191930097,"LGI1","all genes",60.5590062827153,-0.722683609133346,0.275912256819791,22.4082434078719,-0.460978068138827,0.848743238100657,"Not_significant",-0.0056864029710569,NA,NA,NA,0.261705540994519
"ENSG00000108433.16",1011.4130443456,-0.0709402809703759,0.98699191930097,"GOSR2","all genes",3071.79459772276,-0.00760844577388695,0.979395829735723,327.475966838993,-0.0810746557185513,0.933069161609973,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0734662099446644
"ENSG00000108963.17",3110.62993360487,-0.0988372416995663,0.98699191930097,"DPH1","all genes",8547.81191158699,-0.0464034582594486,0.824276149387842,1140.25058711946,-0.145628927870394,0.834203705275888,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0992254696109452
"ENSG00000112877.8",605.094438721848,0.0868248651517042,0.98699191930097,"CEP72","all genes",1508.47873576793,-0.0634639955386915,0.817706473879052,244.276861574991,0.0195423270428951,0.987039088569525,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0830063225815866
"ENSG00000113966.10",534.384371865043,0.0853043880422457,0.98699191930097,"ARL6","all genes",1067.56755067639,-0.0260093712372291,0.940132969254025,254.385862506312,0.0570718684017529,0.957438026151234,"Not_significant",-0.0056864029710569,NA,NA,NA,0.083081239638982
"ENSG00000114054.14",5163.07271934582,0.0428229112075984,0.98699191930097,"PCCB","all genes",9059.69113943541,0.000626411602774819,0.998128767830941,2642.66029883614,0.0402503417393012,0.947845791106535,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0396239301365264
"ENSG00000114626.18",104.343020088773,-0.19113272132748,0.98699191930097,"ABTB1","all genes",351.93324309795,-0.91119940413649,1.64439766470158e-05,28.8342054668917,-1.10802270717313,0.379009806119595,"RNA_down",-0.0056864029710569,NA,0,0,-0.196823303036643
"ENSG00000121406.9",346.039891800271,-0.107409800190824,0.98699191930097,"ZNF549","all genes",867.978195770281,0.0333212534265033,0.925713587492862,138.812788535183,-0.0760448816255686,0.956505683785764,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.109366135052072
"ENSG00000124508.17",732.99595147602,0.0819814958791861,0.98699191930097,"BTN2A2","all genes",2316.82038565554,-0.128176493506423,0.46912375295499,224.064533228966,-0.0479466370865415,0.967139746092877,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0802298564198815
