"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log10_padj_riborna_flat"
"ENSG00000198728.11",541.80944255912,-0.0702324772151557,1,"LDB1","all genes",1437.96560446826,0.0790922413167437,0.99992408498771,198.862879162096,0.00611415558497337,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198730.9",643.101366419511,-0.135407815732974,1,"CTR9","all genes",1600.54272122245,0.0813630580406503,0.99992408498771,245.76019969481,-0.0587718438694176,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198736.11",59.1967322477363,-0.314386642411333,1,"MSRB1","all genes",109.652054057252,0.332278550535854,0.99992408498771,26.0728040471351,0.00104666004728519,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198742.9",262.947395198735,-0.0627621945611354,1,"SMURF1","all genes",1069.87141661799,0.00748821802304749,0.99992408498771,62.4651329099534,-0.0241905417162122,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198743.7",178.42649988758,-0.181952112298326,1,"SLC5A3","all genes",453.035080984141,0.0939058724555819,0.99992408498771,67.3604969859061,-0.0941671073240195,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198746.13",81.278862863489,0.359556156704462,1,"GPATCH3","all genes",254.381778839709,-0.1151843069399,0.99992408498771,26.2912804463862,0.245747428789026,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198752.11",539.247299947956,-0.0618973862357459,1,"CDC42BPB","all genes",2188.14977899907,0.024360684047012,0.99992408498771,128.59971678826,-0.0437834730189474,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198755.11",2613.36728924962,-0.0576295493317182,1,"RPL10A","all genes",11039.6280750898,0.00848703321439533,0.99992408498771,583.338121205724,-0.0495280908555855,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198763.3",1672.92256397153,-0.138313253947301,1,"MT-ND2","all genes",1320.66876156815,-0.080924231299444,0.99992408498771,899.692680898825,-0.221426980941761,0.882716832169594,"Not_significant",0,NA,NA,NA,0
"ENSG00000198780.12",291.0882937904,0.111017052534116,1,"FAM169A","all genes",1528.90940042489,-0.0551484721085343,0.99992408498771,37.573407164286,0.0211626720318405,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198783.6",71.2499220709925,0.10713729955127,1,"ZNF830","all genes",242.030529000095,-0.036080501038749,0.99992408498771,21.3013413007276,0.0765347620560678,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198786.2",7468.99151130243,-0.0784641694382248,1,"MT-ND5","all genes",3681.51620416358,-0.163119518697824,0.99992408498771,4219.67144671888,-0.242839471927985,0.00784681488585711,"Not_significant",0,NA,NA,NA,0
"ENSG00000198792.13",295.727268971984,0.215227600532966,1,"TMEM184B","all genes",1287.04586841801,-0.0187476675551122,0.99992408498771,62.5503161415037,0.194022911848846,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198793.13",584.28791303622,0.0350072506128708,1,"MTOR","all genes",2395.19015122164,-0.116704475488283,0.99992408498771,137.100689041194,-0.0660310679343541,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198805.11",459.908454210652,0.150414717220116,1,"PNP","all genes",1157.18550368413,-0.0686255070362212,0.99992408498771,174.601480391851,0.087012378469635,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198815.9",393.246654283345,0.214377479312116,1,"FOXJ3","all genes",1434.90607448146,-0.0281741506008373,0.99992408498771,108.50514149044,0.182065585529708,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198818.10",205.419571635916,-0.112403812748179,1,"SFT2D1","all genes",465.116671084605,0.0412217833243398,0.99992408498771,82.7314228944306,-0.0722790997528533,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198824.7",255.81999129944,0.127175631186942,1,"CHAMP1","all genes",652.196310799998,-0.0477722449014873,0.99992408498771,96.3447414275513,0.0799656673645592,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198826.11",316.016727009633,-0.0606799883675408,1,"ARHGAP11A","all genes",1585.69485650375,0.0514382565807762,0.99992408498771,47.5718770294053,-0.00795165155604092,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198830.11",478.006499950171,0.120944187260126,1,"HMGN2","all genes",1086.41841418946,0.00897030919020454,0.99992408498771,192.137497807317,0.139370336658524,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198832.10",363.049015043666,0.197233163376838,1,"SELENOM","all genes",800.53300968784,-0.0977947428773469,0.99992408498771,148.168459601792,0.108295304564848,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198833.7",285.665869058173,-0.224898911517871,1,"UBE2J1","all genes",1182.20593554045,0.0503749788677293,0.99992408498771,66.0126088328417,-0.174904196055602,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198836.10",453.722840711562,-0.0367836236334325,1,"OPA1","all genes",1891.74636742595,-0.0469958560738077,0.99992408498771,103.564169099061,-0.0906449388119424,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198837.10",142.5803986017,-0.143161576648003,1,"DENND4B","all genes",545.881272538263,0.0072112820061735,0.99992408498771,36.9909024859869,-0.146968873232059,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198839.10",99.7738517450507,-0.187028090352792,1,"ZNF277","all genes",366.77612861642,0.0452015489726036,0.99992408498771,27.2829583785266,-0.172215224164458,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198841.4",71.897310429242,-0.0543080327616363,1,"KTI12","all genes",193.049880123481,-0.0611389403166085,0.99992408498771,26.1851786789463,-0.132054297590233,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198843.13",315.601304866856,-0.0135476287860685,1,"SELENOT","all genes",1337.50160392789,0.0041430596790127,0.99992408498771,70.0516588198817,-0.0141450760715006,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198853.12",86.9753010601475,0.0574270500795894,1,"RUSC2","all genes",334.747124973799,-0.15960595430815,0.99992408498771,22.4008516175436,-0.113694401094177,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198855.7",69.5253627164832,0.362589323661245,1,"FICD","all genes",231.88637163295,-0.0773703804743034,0.99992408498771,21.1775436072559,0.330617898169412,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198856.13",323.349913215161,0.0456135252997291,1,"OSTC","all genes",1457.69377250732,-0.0253824419654163,0.99992408498771,63.781142965586,0.00476749787469783,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198858.10",242.191714297007,0.0563981360446058,1,"R3HDM4","all genes",719.272350288075,0.140977811154227,0.99992408498771,81.8871712283881,0.201501429547707,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198860.12",159.548535731753,0.193434801808215,1,"TSEN15","all genes",637.668118381905,0.043997434337308,0.99992408498771,38.9576236311462,0.219550717114954,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198863.7",128.568191307016,-0.143597328942294,1,"RUNDC1","all genes",430.040627691023,-0.04674667800793,0.99992408498771,39.054609652745,-0.182237170926363,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198876.13",365.01287095806,0.242453879913137,1,"DCAF12","all genes",1357.06466725722,-0.0292088264944181,0.99992408498771,98.3750975281426,0.223542731641993,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198885.9",88.372804207653,0.159662622780815,1,"ITPRIPL1","all genes",337.539072703866,-0.105722491864052,0.99992408498771,23.0042857560642,0.084258803148319,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198886.2",3519.75566018767,-0.0904227291219131,1,"MT-ND4","all genes",7895.0876901264,-0.109251533760173,0.99992408498771,1424.22235316813,-0.198367232509621,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198894.8",158.337331800364,0.0699157918668735,1,"CIPC","all genes",660.376612195739,-0.00955762916049552,0.99992408498771,36.1361547585208,0.0284884925491182,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198898.14",453.305942086794,-0.181627825911554,1,"CAPZA2","all genes",2020.74245100254,-0.0251471225307836,0.99992408498771,91.4954711752927,-0.197072802633014,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198900.6",674.796677075654,0.00585871349508776,1,"TOP1","all genes",962.168047772422,-0.0151187113913571,0.99992408498771,323.574144462918,-0.0105060173824662,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198901.14",628.223204661867,0.0506157822587503,1,"PRC1","all genes",1999.37178125161,0.0432670072000035,0.99992408498771,200.156743075333,0.0947018393894099,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198910.14",109.019324885125,-0.0413740509707755,1,"L1CAM","all genes",218.735639529321,0.0140547427568321,0.99992408498771,46.478176076842,-0.0185919099482687,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198912.11",179.792122697044,0.166277206709988,1,"C1orf174","all genes",514.972059423995,-0.0439150534401808,0.99992408498771,62.5215066415025,0.114012321508025,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198915.11",87.5843044505566,-0.386799145492676,1,"RASGEF1A","all genes",300.786443596695,0.13842110695219,0.99992408498771,25.8816021974945,-0.236724792958118,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198917.13",168.795395682937,0.0480392956198185,1,"SPOUT1","all genes",681.116466618601,-0.0797236251073833,0.99992408498771,40.5863765085004,-0.0233887573544894,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198919.13",104.410530128598,-0.40719233569314,1,"DZIP3","all genes",414.07756419004,-0.0167524853967489,0.99992408498771,25.7830090004872,-0.419905355646142,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198920.11",126.391301538695,-0.0908555981362223,1,"KIAA0753","all genes",604.488717536248,-0.0204190726161726,0.99992408498771,21.7467508375932,-0.136704069384313,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198924.8",227.275497704075,-0.286317349798102,1,"DCLRE1A","all genes",1116.19878693108,-0.00744006412277956,0.99992408498771,36.4261659587374,-0.309345386147933,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198925.12",266.857978171292,-0.0306595620855461,1,"ATG9A","all genes",757.518026876156,0.0644609647163843,0.99992408498771,93.4189736297392,0.0301809841419229,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198937.9",56.8892013143991,-0.186227600558015,1,"CCDC167","all genes",143.254063190321,0.039781493055358,0.99992408498771,21.5808257094348,-0.157478391058004,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198945.8",111.023626777498,-0.234334122752143,1,"L3MBTL3","all genes",371.976749243072,0.002964359367004,0.99992408498771,33.6623160861144,-0.260126656797033,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198951.12",99.7431141148651,0.32893726603937,1,"NAGA","all genes",254.994276719226,0.162737710943897,0.99992408498771,37.4864844340781,0.476030398650236,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198952.8",495.74723477216,-0.092256402880505,1,"SMG5","all genes",2543.11356075636,-0.082296437413403,0.99992408498771,69.5474558776379,-0.174546431490812,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198954.8",222.122000276201,-0.290857762363676,1,"KIFBP","all genes",544.619789305522,-0.0156537721448809,0.99992408498771,85.6268776529064,-0.27980169113092,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198959.12",119.159869445825,0.0231754155816468,1,"TGM2","all genes",332.260428755102,-0.0344365278468506,0.99992408498771,42.2620464142265,-0.0221700932681975,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198961.10",388.69509667731,0.122215031175655,1,"PJA2","all genes",1472.19097313774,0.0795032047711309,0.99992408498771,102.302061203369,0.188820704593993,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000198964.14",133.182122406619,0.33376296611165,1,"SGMS1","all genes",520.327560896093,-0.0508967259078118,0.99992408498771,33.6018438017944,0.279741121505329,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000199377.1",10312.7202928653,-0.216201609986311,1,"RNU5F-1","all genes",70.2146579552946,-0.315755870867131,0.99992408498771,6285.44839710804,-0.515478445810395,3.87871950514133e-13,"Not_significant",0,NA,NA,NA,0
"ENSG00000199568.1",14453.1920273402,-0.208316939659297,1,"RNU5A-1","all genes",137.972933606271,-0.589615211251384,0.99992408498771,8805.56209015682,-0.791449717073139,1.2049897276248e-32,"Not_significant",0,NA,NA,NA,0
"ENSG00000199879.1",390.062285625115,0.446151889500614,1,"RNVU1-22","all genes",27.762165603833,0.360615600123449,0.99992408498771,235.436935770533,0.834962146675424,7.72706895795692e-05,"Not_significant",0,NA,NA,NA,0
"ENSG00000200156.1",42453.0116966301,0.0459331966458999,1,"RNU5B-1","all genes",126.134263743512,-0.535199860152581,0.99992408498771,25889.1621776412,-0.470764427787224,0.00348289022826725,"Not_significant",0,NA,NA,NA,0
"ENSG00000200795.1",4737.0740583013,0.0768699147925437,1,"RNU4-1","all genes",864.330808802965,-0.266893643967958,0.99992408498771,2810.61580880718,-0.189264172707317,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000202444.1",1066.97274487463,0.402049272783464,1,"RNU5E-6P","all genes",22.0732944668476,-0.365564955094899,0.99992408498771,648.92226240522,0.00533744645447566,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000202538.1",12214.3612876819,0.204012569126299,1,"RNU4-2","all genes",966.983723602312,-0.306272585508839,0.71473008852805,7363.14933865345,-0.102425439067381,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000203485.13",210.191608639473,0.178316822942591,1,"INF2","all genes",490.679621425674,-0.0415363320586613,0.99992408498771,83.2847370409896,0.142811037439901,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000203499.11",84.5493936955308,0.0062108085919797,1,"IQANK1","all genes",301.416800518657,-0.0813207963757135,0.99992408498771,23.9694102872132,-0.112870639936056,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000203546.7",114.47384905745,0.179388909788466,1,"AL139353.1","all genes",360.542284807497,-0.0146743422282504,0.99992408498771,36.8168096204324,0.14180150875357,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000203667.10",147.456111109468,-0.122294068596145,1,"COX20","all genes",602.249303150751,0.0646155430176149,0.99992408498771,34.8090215665268,-0.0978753481022403,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000203668.2",241.286110039531,0.0684598316774271,1,"CHML","all genes",1345.71854188154,0.0579581461538791,0.99992408498771,23.9522705730414,0.154114861822783,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000203760.8",117.917344545298,-0.237318602540987,1,"CENPW","all genes",186.290179042207,0.106417218714432,0.99992408498771,54.8590797040499,-0.109252661499615,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000203791.15",232.816564049049,0.2564879087307,1,"EEF1AKMT2","all genes",851.167084303362,0.0195467885693777,0.99992408498771,64.0888704190726,0.260421833498178,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000203814.6",351.30236446829,-0.0432822421935836,1,"H2BC18","Histone genes",1769.61092026628,-0.130086170404673,0.99992408498771,52.2683240941077,-0.206797415903689,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000203879.12",603.032737488989,-0.0103942744332877,1,"GDI1","all genes",1482.38199205358,0.0932258346136306,0.99992408498771,232.148981785435,0.0789759035925256,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000203880.12",119.151629588455,0.406642855639107,1,"PCMTD2","all genes",516.635253696848,0.0610217240513786,0.99992408498771,25.3784502187992,0.467406423173185,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204054.14",149.979972042438,0.0939781620047628,1,"LINC00963","all genes",638.578019927518,0.0440536417385493,0.99992408498771,33.0148071197217,0.180283790990602,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204070.10",117.067672379464,0.0881923030876089,1,"SYS1","all genes",387.861458953096,-0.139048807123984,0.99992408498771,35.888590782633,-0.041117361412584,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204084.13",122.349890088396,0.2492800611566,1,"INPP5B","all genes",465.88162577589,-0.00781263386069562,0.99992408498771,31.9726690787394,0.216006303437401,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204104.12",85.4244650724217,0.0399259416620797,1,"TRAF3IP1","all genes",268.899679740648,0.087522831103124,0.99992408498771,27.4811439977957,0.0844357982141332,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204120.14",405.848341878906,-0.115903644550271,1,"GIGYF2","all genes",1191.17071974302,-0.0506895313802746,0.99992408498771,138.508956766837,-0.1598152488371,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204130.13",103.596246706429,0.143554045150845,1,"RUFY2","all genes",443.972034566015,0.0354345495784396,0.99992408498771,22.5495443197887,0.188228212522616,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204138.13",197.928089656067,0.280697667198907,1,"PHACTR4","all genes",728.818871434998,-0.0596666796088225,0.99992408498771,53.9990583374672,0.221426233996852,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204160.12",164.602113348918,0.298580999458514,1,"ZDHHC18","all genes",801.819460384363,-0.105308530642031,0.99992408498771,26.9810920275866,0.1917811863196,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204178.11",119.489594030039,0.417199536964045,1,"MACO1","all genes",471.75317744234,-0.0813727600944841,0.99992408498771,29.6998889561878,0.32968265249903,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204209.13",324.945922778791,0.0462443835193119,1,"DAXX","all genes",1170.84694572045,0.0115173122361802,0.99992408498771,91.020129471344,0.0781999202659535,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204217.15",137.125637949751,0.345982412070987,1,"BMPR2","all genes",558.62655899548,0.0562042732698197,0.99992408498771,32.4891082620345,0.401964215987773,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204220.11",245.976059427443,-0.0421448163555826,1,"PFDN6","all genes",345.314273417261,-0.000676089659761113,0.99992408498771,118.450277635162,-0.0608852831678467,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204227.5",169.227365008281,0.032068021750128,1,"RING1","all genes",422.86272184341,0.0636508422347831,0.99992408498771,64.5395324273611,0.0906547691558109,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204231.10",188.489852259901,0.0721235023042034,1,"RXRB","all genes",429.039377803301,-0.0163399466109569,0.99992408498771,75.6928046472112,0.0522901982327646,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204237.5",119.761153262997,0.120212685154427,1,"OXLD1","all genes",338.349105625224,-0.136200794946046,0.99992408498771,42.0880455794435,-0.0112591390260393,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204267.15",454.163390377038,0.0905933390709943,1,"TAP2","all genes",826.985466613967,0.363504878059751,0.165473360567613,201.291686638248,0.460168000347925,0.883456602036098,"Not_significant",0,NA,NA,NA,0
"ENSG00000204272.13",139.20307544498,0.299491125037572,1,"NBDY","all genes",253.527883584958,-0.092476809102968,0.99992408498771,61.6917780456069,0.206370138919572,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204310.13",138.594496940533,0.295488010709456,1,"AGPAT1","all genes",584.238372816603,0.107358772097839,0.99992408498771,31.0524018247673,0.396893987625527,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204316.12",635.996172226764,-0.0015831372018005,1,"MRPL38","all genes",1581.64141808701,-0.00422358895072333,0.99992408498771,243.172852176797,0.00245523516036286,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204351.12",112.661948486331,-0.282886246803195,1,"SKIV2L","all genes",316.585026930977,-0.128187262586167,0.99992408498771,39.7282194443424,-0.423950920425383,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204371.11",402.514296699766,-0.0226239331337876,1,"EHMT2","all genes",1095.47127532022,-0.0286942576618184,0.99992408498771,145.256833102829,-0.0571841050420237,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204386.11",112.186434275363,-0.00424785417638646,1,"NEU1","all genes",383.809743350281,0.143278117494128,0.99992408498771,33.3027066123747,0.120200090631557,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204387.14",628.36501105855,-0.0938423845063323,1,"SNHG32","all genes",3242.9534137442,0.0733743884902355,0.99992408498771,86.378088359178,-0.0154965744709863,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204388.7",430.520253766058,0.177429145803126,1,"HSPA1B","all genes",600.462751671856,0.122760858909094,0.99992408498771,207.631913283562,0.311838729036195,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204392.11",210.243111764742,-0.0543180099223465,1,"LSM2","all genes",450.914590419013,0.0835981498293148,0.99992408498771,86.9780824309211,0.0450996657432877,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204394.13",1082.92244298388,-0.0988770863775078,1,"VARS1","all genes",2168.92606574872,0.0780303784808455,0.99992408498771,461.981800719891,-0.0208290398873001,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204422.7",109.452892077422,-0.0396839061670626,1,"AL662899.3","all genes",503.619514987131,0.0162763691883773,0.99992408498771,20.6488784262714,-0.0903095930495635,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204427.12",124.383336359568,0.308285129963566,1,"ABHD16A","all genes",526.207957246249,0.030403525945673,0.99992408498771,27.6863024623613,0.290083831840508,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204435.13",1081.14947297586,0.00222929386525294,1,"CSNK2B","all genes",1963.73694385006,0.00202528550960092,0.99992408498771,479.759921745294,0.00853827614248694,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204439.4",115.919813190602,-0.202179642242689,1,"C6orf47","all genes",432.408825623328,0.00955978952107554,0.99992408498771,31.1296321105503,-0.196399382422082,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204463.12",1321.51178886442,0.0318069849918766,1,"BAG6","all genes",3084.33954537828,0.0169368509298011,0.99992408498771,523.712120220535,0.0513757858316364,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204469.13",1870.30638539148,0.084396176633297,1,"PRRC2A","all genes",5402.82742593256,-0.0437216187088977,0.99992408498771,646.243575218834,0.0404363139677183,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204498.11",115.295858478383,-0.179045938743664,1,"NFKBIL1","all genes",398.372954186594,0.0845300157652583,0.99992408498771,33.860037524295,-0.0925875453062598,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204516.10",160.386762712495,-0.266181939043425,1,"MICB","all genes",539.925111169608,-0.0124235726882505,0.99992408498771,48.3988144821248,-0.287473367279724,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204520.14",179.400950605716,-0.00262724684713515,1,"MICA","all genes",455.472435762295,-0.084855867521474,0.99992408498771,67.755054457859,-0.102897309187294,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204524.7",136.887681257603,0.0615938256875845,1,"ZNF805","all genes",624.044914458939,-0.0599231948665541,0.99992408498771,26.3598897380165,0.0109466178967243,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204525.16",1837.73138726366,0.0258497892897588,1,"HLA-C","all genes",3944.37676343466,0.253139245737621,0.0383492046444068,759.934473900666,0.279398963956227,0.238016094133207,"Not_significant",0,NA,NA,NA,0
"ENSG00000204536.14",86.5695977645678,0.10465118007899,1,"CCHCR1","all genes",227.897157134603,0.0566587848239334,0.99992408498771,31.9451157715235,0.165699080463695,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204560.10",408.843182372396,0.115372579214326,1,"DHX16","all genes",1323.32996711543,-0.0320153183292126,0.99992408498771,128.243012337131,0.0781024606719765,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204564.12",118.119559390595,0.00449637204223523,1,"C6orf136","all genes",200.805406734277,0.0125610601307237,0.99992408498771,53.6741911698088,0.0360529632954263,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204569.10",765.464956854296,0.0351583123028363,1,"PPP1R10","all genes",2400.31138525951,-0.0517835471763641,0.99992408498771,247.184555389209,-0.0188797116965272,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204574.13",360.598065112444,-0.123429237999492,1,"ABCF1","all genes",939.778792192475,-0.0905048626392929,0.99992408498771,133.930518518078,-0.207383454981294,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204576.11",69.9989965962896,0.485139346674397,1,"PRR3","all genes",222.592370881321,-0.23718500711868,0.99992408498771,22.3202732957546,0.285082982970602,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204580.13",654.648306055173,0.081234414712025,1,"DDR1","all genes",2214.99118010254,0.148053644986633,0.99992408498771,196.535138178499,0.219217975954324,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204590.12",468.415250982686,0.205101557677195,1,"GNL1","all genes",1563.25325420068,-0.0214209694339571,0.99992408498771,142.610662752704,0.180603159916143,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204592.9",654.914437684431,-0.0020566574686294,1,"HLA-E","all genes",1681.87821038623,0.216911737200153,0.99992408498771,245.502397827483,0.213694375033259,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204628.12",5970.24338370763,-0.0396500521350408,1,"RACK1","all genes",18393.7788242604,-0.00758390072801015,0.99992408498771,1957.93078249996,-0.0471416139031277,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204634.12",116.2817558402,-0.09741533271154,1,"TBC1D8","all genes",490.9813210519,0.0182199801857181,0.99992408498771,25.9839960062943,-0.125766796539056,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204642.14",81.5949803628197,0.215977431189177,1,"HLA-F","all genes",214.763042522215,0.459849162800715,0.99992408498771,30.1083110122942,0.62436139341873,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204673.10",254.913262828482,0.0391111300207901,1,"AKT1S1","all genes",478.70723018073,0.0533506840275384,0.99992408498771,111.681419941169,0.0826501711216141,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204822.7",96.58891718719,0.199454157843676,1,"MRPL53","all genes",182.31019391107,-0.0788832246543431,0.99992408498771,42.2339368951506,0.144757860381932,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204839.9",131.671048157292,0.327519550732439,1,"MROH6","all genes",276.644416858722,-0.0279625985831669,0.99992408498771,54.9765840464267,0.32596072038764,0.999476973742387,"Not_significant",0,NA,NA,NA,0
